game_id,team_id,a_team_id,spread1,spread2
21400764,1610612758,1610612762,6.0,-6.0
21400765,1610612746,1610612760,7.5,-7.5
21400769,1610612750,1610612765,8.0,-8.0
21400771,1610612757,1610612745,4.5,-4.5
21400773,1610612756,1610612758,-8.0,8.0
21400774,1610612759,1610612754,-5.0,5.0
21400788,1610612752,1610612753,6.0,-6.0
21400794,1610612754,1610612740,-1.5,1.5
21400793,1610612744,1610612750,-9.5,9.5
21400796,1610612748,1610612739,12.0,-12.0
21400798,1610612747,1610612757,14.0,-14.0
21400799,1610612745,1610612746,3.0,-3.0
21400800,1610612739,1610612741,-2.0,2.0
21400801,1610612742,1610612760,5.0,-5.0
21400803,1610612740,1610612753,-5.5,5.5
21400808,1610612756,1610612750,2.0,-2.0
21400809,1610612739,1610612764,-3.0,3.0
21400824,1610612744,1610612754,-4.0,4.0
21400833,1610612761,1610612740,-7.0,7.0
21400837,1610612763,1610612746,3.5,-3.5
21400846,1610612746,1610612745,3.5,-3.5
21400850,1610612756,1610612743,-6.0,6.0
21400852,1610612763,1610612758,-6.5,6.5
21400854,1610612744,1610612739,3.0,-3.0
21400865,1610612748,1610612740,-2.0,2.0
21400869,1610612760,1610612757,6.0,-6.0
21400874,1610612751,1610612742,8.0,-8.0
21400877,1610612746,1610612741,-2.0,2.0
21400880,1610612744,1610612738,-8.5,8.5
21400878,1610612760,1610612747,-4.0,4.0
21400895,1610612749,1610612743,-5.5,5.5
21400900,1610612739,1610612761,-4.5,4.5
21400898,1610612762,1610612738,1.0,-1.0
21400905,1610612747,1610612748,9.5,-9.5
21400907,1610612749,1610612744,13.5,-13.5
21400912,1610612741,1610612754,6.0,-6.0
21400918,1610612747,1610612763,11.0,-11.0
21400925,1610612758,1610612748,0.0,0.0
21400926,1610612754,1610612752,-9.0,9.0
21400929,1610612764,1610612749,4.5,-4.5
21400931,1610612741,1610612759,10.0,-10.0
21400935,1610612738,1610612753,-2.5,2.5
21400933,1610612762,1610612751,2.0,-2.0
21400945,1610612750,1610612746,7.5,-7.5
21400947,1610612740,1610612751,2.5,-2.5
21400949,1610612761,1610612759,7.0,-7.0
21400961,1610612745,1610612757,2.5,-2.5
21400967,1610612741,1610612766,-1.0,1.0
21400969,1610612753,1610612738,5.0,-5.0
21400970,1610612748,1610612761,5.0,-5.0
21400977,1610612758,1610612764,10.0,-10.0
21400987,1610612757,1610612761,1.5,-1.5
21400989,1610612737,1610612747,-6.5,6.5
21400992,1610612755,1610612738,8.5,-8.5
21400995,1610612739,1610612748,-6.0,6.0
21400997,1610612766,1610612762,4.5,-4.5
21400999,1610612747,1610612744,18.0,-18.0
21401000,1610612763,1610612765,-4.5,4.5
21401002,1610612753,1610612745,11.0,-11.0
21401006,1610612765,1610612755,0.0,0.0
21401011,1610612738,1610612760,6.5,-6.5
21401012,1610612753,1610612742,12.5,-12.5
21401013,1610612746,1610612758,-9.0,9.0
21401018,1610612740,1610612756,2.5,-2.5
21401020,1610612757,1610612753,-8.5,8.5
21401023,1610612754,1610612739,10.5,-10.5
21401022,1610612749,1610612751,2.0,-2.0
21401028,1610612738,1610612759,9.0,-9.0
21401031,1610612764,1610612746,7.0,-7.0
21401033,1610612741,1610612765,-3.0,3.0
21401034,1610612756,1610612745,7.5,-7.5
21401038,1610612748,1610612760,3.5,-3.5
21401042,1610612764,1610612758,-4.0,4.0
21401055,1610612748,1610612749,-2.0,2.0
21401063,1610612754,1610612764,3.0,-3.0
21401062,1610612737,1610612753,-9.5,9.5
21401067,1610612747,1610612750,1.0,-1.0
21401068,1610612745,1610612740,0.0,0.0
21401071,1610612760,1610612759,7.5,-7.5
21401075,1610612746,1610612755,-12.5,12.5
21401081,1610612750,1610612745,14.0,-14.0
21401085,1610612762,1610612743,2.0,-2.0
21401099,1610612742,1610612754,2.5,-2.5
21401100,1610612760,1610612756,2.0,-2.0
21401101,1610612738,1610612766,3.0,-3.0
21401104,1610612745,1610612761,2.0,-2.0
21401103,1610612749,1610612737,9.0,-9.0
21401110,1610612759,1610612748,-8.0,8.0
21401124,1610612748,1610612739,9.5,-9.5
21401128,1610612752,1610612764,14.5,-14.5
21401130,1610612761,1610612751,2.0,-2.0
21401133,1610612753,1610612750,-4.5,4.5
21401134,1610612743,1610612759,13.0,-13.0
21401139,1610612748,1610612765,-4.5,4.5
21401142,1610612744,1610612742,-6.5,6.5
21401144,1610612746,1610612743,-10.5,10.5
21401147,1610612745,1610612760,-1.0,1.0
21401152,1610612762,1610612758,1.0,-1.0
21401157,1610612759,1610612760,-6.0,6.0
21401158,1610612750,1610612758,8.5,-8.5
21401161,1610612741,1610612753,-7.5,7.5
21401163,1610612737,1610612751,4.5,-4.5
21401168,1610612745,1610612759,6.5,-6.5
21401172,1610612750,1610612757,16.5,-16.5
21401179,1610612754,1610612765,-5.5,5.5
21401181,1610612759,1610612745,-3.5,3.5
21401183,1610612758,1610612760,13.5,-13.5
21401184,1610612742,1610612743,1.5,-1.5
21401187,1610612752,1610612753,11.0,-11.0
21401190,1610612763,1610612746,9.5,-9.5
21401191,1610612762,1610612757,10.0,-10.0
21401197,1610612760,1610612754,3.0,-3.0
21401204,1610612749,1610612755,-4.0,4.0
21401209,1610612757,1610612760,7.5,-7.5
21401211,1610612747,1610612758,3.5,-3.5
21401214,1610612761,1610612738,1.0,-1.0
21401220,1610612754,1610612763,-2.0,2.0
41400131,1610612764,1610612761,4.0,-4.0
41400141,1610612740,1610612744,12.5,-12.5
41400121,1610612749,1610612741,8.0,-8.0
41400101,1610612751,1610612737,11.5,-11.5
41400152,1610612742,1610612745,6.5,-6.5
41400162,1610612759,1610612746,2.0,-2.0
41400113,1610612739,1610612738,-5.5,5.5
41400123,1610612741,1610612749,-2.5,2.5
41400125,1610612749,1610612741,8.0,-8.0
41400105,1610612751,1610612737,9.0,-9.0
41400167,1610612759,1610612746,3.0,-3.0
41400201,1610612764,1610612737,5.5,-5.5
41400221,1610612763,1610612744,10.5,-10.5
41400214,1610612739,1610612741,-3.0,3.0
41400215,1610612741,1610612739,5.5,-5.5
41400216,1610612739,1610612741,2.0,-2.0
41400226,1610612744,1610612763,-5.0,5.0
41400237,1610612746,1610612745,-2.0,2.0
41400314,1610612744,1610612745,-4.5,4.5
41400304,1610612737,1610612739,7.5,-7.5
41400315,1610612745,1610612744,9.5,-9.5
21500044,1610612743,1610612760,12.5,-12.5
21500046,1610612739,1610612755,-13.0,13.0
21500049,1610612760,1610612745,-4.5,4.5
21500065,1610612755,1610612749,8.5,-8.5
21500062,1610612751,1610612737,7.0,-7.0
21500068,1610612757,1610612762,7.0,-7.0
21500069,1610612746,1610612744,7.5,-7.5
21500071,1610612748,1610612750,-4.0,4.0
21500074,1610612763,1610612757,-4.5,4.5
21500082,1610612765,1610612756,4.0,-4.0
21500094,1610612754,1610612739,8.0,-8.0
21500098,1610612765,1610612757,1.5,-1.5
21500101,1610612750,1610612737,8.5,-8.5
21500104,1610612765,1610612744,12.5,-12.5
21500107,1610612760,1610612764,-6.5,6.5
21500106,1610612762,1610612739,5.5,-5.5
21500111,1610612766,1610612750,-3.5,3.5
21500112,1610612742,1610612740,2.5,-2.5
21500120,1610612744,1610612763,-7.0,7.0
21500131,1610612740,1610612761,10.0,-10.0
21500130,1610612739,1610612752,-7.0,7.0
21500129,1610612737,1610612738,-1.5,1.5
21500132,1610612766,1610612741,6.5,-6.5
21500140,1610612742,1610612745,7.5,-7.5
21500145,1610612740,1610612752,1.5,-1.5
21500147,1610612757,1610612766,5.0,-5.0
21500148,1610612762,1610612737,3.0,-3.0
21500151,1610612765,1610612747,-5.0,5.0
21500152,1610612742,1610612755,-8.0,8.0
21500154,1610612738,1610612745,5.0,-5.0
21500158,1610612749,1610612764,3.5,-3.5
21500159,1610612737,1610612751,-4.5,4.5
21500163,1610612743,1610612740,6.0,-6.0
21500166,1610612750,1610612753,5.5,-5.5
21500172,1610612743,1610612759,13.5,-13.5
21500176,1610612749,1610612739,10.0,-10.0
21500177,1610612744,1610612746,-5.5,5.5
21500178,1610612755,1610612766,11.0,-11.0
21500179,1610612751,1610612738,9.0,-9.0
21500188,1610612761,1610612747,-6.5,6.5
21500187,1610612741,1610612744,9.0,-9.0
21500193,1610612755,1610612748,12.5,-12.5
21500199,1610612742,1610612760,3.5,-3.5
21500200,1610612744,1610612743,-13.0,13.0
21500203,1610612753,1610612739,8.0,-8.0
21500206,1610612755,1610612750,7.5,-7.5
21500207,1610612756,1610612759,9.5,-9.5
21500211,1610612742,1610612763,2.5,-2.5
21500225,1610612740,1610612756,4.0,-4.0
21500233,1610612737,1610612763,2.5,-2.5
21500231,1610612741,1610612754,3.5,-3.5
21500236,1610612744,1610612756,-8.0,8.0
21500239,1610612761,1610612764,-3.5,3.5
21500240,1610612751,1610612739,8.5,-8.5
21500242,1610612737,1610612759,7.0,-7.0
21500244,1610612747,1610612757,8.5,-8.5
21500247,1610612750,1610612746,10.0,-10.0
21500249,1610612738,1610612753,-2.0,2.0
21500248,1610612765,1610612751,-5.0,5.0
21500263,1610612747,1610612755,1.0,-1.0
21500270,1610612756,1610612765,3.5,-3.5
21500274,1610612740,1610612745,3.5,-3.5
21500281,1610612754,1610612757,-2.5,2.5
21500285,1610612749,1610612765,6.5,-6.5
21500287,1610612745,1610612742,5.0,-5.0
21500294,1610612757,1610612750,1.5,-1.5
21500296,1610612738,1610612759,8.5,-8.5
21500298,1610612753,1610612746,2.5,-2.5
21500301,1610612747,1610612765,9.5,-9.5
21500303,1610612758,1610612760,11.5,-11.5
21500314,1610612744,1610612754,-6.0,6.0
21500316,1610612760,1610612763,-2.0,2.0
21500321,1610612745,1610612764,4.5,-4.5
21500325,1610612747,1610612750,7.5,-7.5
21500329,1610612755,1610612751,6.5,-6.5
21500334,1610612739,1610612753,-3.5,3.5
21500339,1610612764,1610612740,3.5,-3.5
21500342,1610612747,1610612759,15.5,-15.5
21500344,1610612746,1610612751,-7.0,7.0
21500352,1610612752,1610612757,3.5,-3.5
21500356,1610612762,1610612760,9.0,-9.0
21500358,1610612753,1610612751,-3.5,3.5
21500364,1610612762,1610612759,12.5,-12.5
21500366,1610612740,1610612757,3.0,-3.0
21500369,1610612745,1610612758,2.5,-2.5
21500375,1610612750,1610612752,4.0,-4.0
21500376,1610612755,1610612737,13.5,-13.5
21500377,1610612763,1610612741,4.5,-4.5
21500380,1610612740,1610612762,3.5,-3.5
21500381,1610612756,1610612744,12.0,-12.0
21500387,1610612757,1610612753,4.0,-4.0
21500393,1610612746,1610612759,7.5,-7.5
21500392,1610612758,1610612750,-2.5,2.5
21500400,1610612741,1610612752,2.5,-2.5
21500404,1610612757,1610612748,5.0,-5.0
21500408,1610612758,1610612761,5.5,-5.5
21500415,1610612766,1610612745,3.5,-3.5
21500421,1610612742,1610612761,4.5,-4.5
21500420,1610612765,1610612748,2.5,-2.5
21500447,1610612764,1610612751,-3.0,3.0
21500444,1610612748,1610612753,5.0,-5.0
21500445,1610612745,1610612740,-1.5,1.5
21500448,1610612754,1610612750,-4.0,4.0
21500450,1610612743,1610612759,14.5,-14.5
21500453,1610612739,1610612757,-7.5,7.5
21500454,1610612752,1610612738,8.5,-8.5
21500459,1610612737,1610612754,1.5,-1.5
21500466,1610612739,1610612756,-9.5,9.5
21500471,1610612748,1610612763,4.5,-4.5
21500474,1610612746,1610612766,-2.5,2.5
21500477,1610612764,1610612761,7.5,-7.5
21500476,1610612747,1610612738,13.5,-13.5
21500478,1610612754,1610612741,3.0,-3.0
21500489,1610612757,1610612762,3.0,-3.0
21500499,1610612753,1610612739,8.5,-8.5
21500500,1610612749,1610612750,2.0,-2.0
21500502,1610612745,1610612759,11.0,-11.0
21500505,1610612755,1610612746,14.0,-14.0
21500511,1610612761,1610612739,8.0,-8.0
21500513,1610612738,1610612751,-7.5,7.5
21500519,1610612763,1610612757,-1.5,1.5
21500521,1610612752,1610612737,7.5,-7.5
21500522,1610612749,1610612741,8.5,-8.5
21500524,1610612744,1610612747,-13.5,13.5
21500527,1610612739,1610612764,-7.5,7.5
21500526,1610612754,1610612753,-3.5,3.5
21500529,1610612761,1610612751,-7.0,7.0
21500531,1610612742,1610612740,8.0,-8.0
21500530,1610612743,1610612750,3.5,-3.5
21500532,1610612762,1610612759,13.5,-13.5
21500535,1610612746,1610612757,-3.5,3.5
21500545,1610612742,1610612749,1.0,-1.0
21500549,1610612760,1610612747,-15.0,15.0
21500551,1610612741,1610612737,2.5,-2.5
21500555,1610612748,1610612762,-1.5,1.5
21500562,1610612749,1610612752,5.0,-5.0
21500565,1610612762,1610612747,-3.5,3.5
21500569,1610612756,1610612754,12.0,-12.0
21500572,1610612745,1610612763,-2.0,2.0
21500577,1610612737,1610612766,-2.5,2.5
21500580,1610612754,1610612738,3.5,-3.5
21500588,1610612761,1610612753,-4.5,4.5
21500590,1610612739,1610612759,6.0,-6.0
21500595,1610612756,1610612738,9.0,-9.0
21500599,1610612737,1610612749,-4.5,4.5
21500597,1610612742,1610612741,1.0,-1.0
21500603,1610612749,1610612766,5.5,-5.5
21500602,1610612751,1610612737,10.0,-10.0
21500608,1610612747,1610612762,8.5,-8.5
21500615,1610612755,1610612752,10.0,-10.0
21500616,1610612762,1610612766,3.5,-3.5
21500620,1610612753,1610612737,8.0,-8.0
21500621,1610612751,1610612761,11.0,-11.0
21500627,1610612760,1610612743,-9.0,9.0
21500636,1610612766,1610612760,9.5,-9.5
21500635,1610612765,1610612745,3.0,-3.0
21500637,1610612750,1610612742,6.0,-6.0
21500640,1610612746,1610612739,6.5,-6.5
21500641,1610612765,1610612740,2.5,-2.5
21500650,1610612749,1610612745,2.5,-2.5
21500651,1610612760,1610612742,-6.5,6.5
21500655,1610612752,1610612766,-1.5,1.5
21500666,1610612746,1610612761,2.5,-2.5
21500669,1610612748,1610612741,6.5,-6.5
21500673,1610612765,1610612762,2.5,-2.5
21500675,1610612759,1610612744,4.5,-4.5
21500679,1610612760,1610612752,-9.0,9.0
21500680,1610612764,1610612761,8.0,-8.0
21500681,1610612753,1610612749,5.0,-5.0
21500683,1610612742,1610612747,-6.5,6.5
21500694,1610612752,1610612761,12.0,-12.0
21500697,1610612741,1610612747,-8.5,8.5
21500710,1610612751,1610612740,9.0,-9.0
21500713,1610612759,1610612739,-1.5,1.5
21500717,1610612756,1610612742,8.5,-8.5
21500721,1610612739,1610612754,-5.5,5.5
21500732,1610612761,1610612756,-9.5,9.5
21500738,1610612754,1610612751,-6.5,6.5
21500739,1610612744,1610612764,-10.0,10.0
21500742,1610612740,1610612759,12.5,-12.5
21500745,1610612750,1610612746,10.5,-10.5
21500747,1610612747,1610612740,9.5,-9.5
21500748,1610612761,1610612757,1.5,-1.5
21500757,1610612741,1610612743,2.5,-2.5
21500759,1610612759,1610612742,-7.0,7.0
21500762,1610612765,1610612754,4.0,-4.0
21500765,1610612742,1610612763,5.0,-5.0
21500768,1610612762,1610612756,-7.0,7.0
21500774,1610612741,1610612766,7.5,-7.5
21500780,1610612753,1610612737,8.5,-8.5
21500784,1610612759,1610612748,-6.5,6.5
21500785,1610612764,1610612752,-1.5,1.5
21500786,1610612738,1610612749,-4.0,4.0
21500788,1610612745,1610612744,14.0,-14.0
21500789,1610612766,1610612754,3.5,-3.5
21500799,1610612744,1610612756,-16.0,16.0
21500801,1610612764,1610612749,1.5,-1.5
21500654,1610612762,1610612764,-2.0,2.0
21500803,1610612741,1610612739,12.5,-12.5
21500804,1610612759,1610612746,-1.0,1.0
21500810,1610612750,1610612763,4.5,-4.5
21500814,1610612745,1610612756,-7.5,7.5
21500820,1610612764,1610612748,-1.5,1.5
21500819,1610612749,1610612737,8.0,-8.0
21500829,1610612763,1610612761,7.5,-7.5
21500831,1610612747,1610612741,7.0,-7.0
21500840,1610612753,1610612755,-5.5,5.5
21500842,1610612758,1610612743,2.5,-2.5
21500846,1610612752,1610612754,6.5,-6.5
21500851,1610612747,1610612763,8.5,-8.5
21500862,1610612764,1610612755,-7.5,7.5
21500866,1610612743,1610612742,6.0,-6.0
21500867,1610612746,1610612758,-5.0,5.0
21500875,1610612763,1610612756,-7.0,7.0
21500878,1610612766,1610612737,4.5,-4.5
21500883,1610612748,1610612752,-2.0,2.0
21500894,1610612753,1610612742,4.5,-4.5
21500898,1610612766,1610612755,-10.0,10.0
21500901,1610612740,1610612745,6.0,-6.0
21500906,1610612747,1610612743,8.5,-8.5
21500913,1610612756,1610612753,12.5,-12.5
21500917,1610612764,1610612739,8.0,-8.0
21500931,1610612744,1610612747,-17.5,17.5
21500930,1610612760,1610612749,-8.0,8.0
21500935,1610612755,1610612748,14.0,-14.0
21500936,1610612745,1610612761,7.5,-7.5
21500939,1610612759,1610612754,-6.5,6.5
21500950,1610612740,1610612766,9.0,-9.0
21500953,1610612763,1610612738,11.5,-11.5
21500952,1610612748,1610612749,-3.0,3.0
21500958,1610612762,1610612744,14.0,-14.0
21500959,1610612737,1610612761,3.5,-3.5
21500962,1610612739,1610612747,-9.5,9.5
21500967,1610612740,1610612763,-3.0,3.0
21500979,1610612760,1610612759,9.0,-9.0
21500982,1610612753,1610612757,8.5,-8.5
21500995,1610612750,1610612756,0.0,0.0
21501003,1610612760,1610612738,-5.0,5.0
21501004,1610612753,1610612766,9.5,-9.5
21501011,1610612752,1610612744,15.0,-15.0
21501013,1610612764,1610612755,-9.0,9.0
21501021,1610612760,1610612755,-15.5,15.5
21501022,1610612758,1610612765,7.0,-7.0
21501024,1610612750,1610612745,9.0,-9.0
21501026,1610612744,1610612742,-9.0,9.0
21501032,1610612752,1610612764,8.0,-8.0
21501036,1610612744,1610612759,4.5,-4.5
21501038,1610612753,1610612761,9.5,-9.5
21501041,1610612762,1610612749,-1.5,1.5
21501042,1610612758,1610612752,-5.0,5.0
21501043,1610612759,1610612766,-6.0,6.0
21501046,1610612753,1610612738,9.0,-9.0
21501048,1610612764,1610612737,7.0,-7.0
21501049,1610612758,1610612741,8.0,-8.0
21501065,1610612747,1610612756,5.5,-5.5
21501070,1610612741,1610612752,-3.5,3.5
21501074,1610612766,1610612765,1.5,-1.5
21501077,1610612761,1610612745,-1.0,1.0
21501079,1610612756,1610612758,7.5,-7.5
21501090,1610612738,1610612756,-9.0,9.0
21501093,1610612745,1610612754,1.5,-1.5
21501100,1610612759,1610612763,-5.5,5.5
21501112,1610612764,1610612744,12.5,-12.5
21501117,1610612752,1610612742,6.0,-6.0
21501120,1610612764,1610612758,-1.5,1.5
21501123,1610612753,1610612754,6.0,-6.0
21501128,1610612755,1610612766,13.5,-13.5
21501130,1610612751,1610612752,6.0,-6.0
21501133,1610612753,1610612749,2.0,-2.0
21501131,1610612739,1610612737,2.5,-2.5
21501134,1610612750,1610612762,7.0,-7.0
21501136,1610612738,1610612744,11.5,-11.5
21501140,1610612761,1610612759,13.5,-13.5
21501142,1610612748,1610612757,6.5,-6.5
21501143,1610612740,1610612751,2.5,-2.5
21501146,1610612742,1610612750,-3.0,3.0
21501147,1610612764,1610612746,6.5,-6.5
21501144,1610612766,1610612739,6.5,-6.5
21501148,1610612763,1610612753,4.5,-4.5
21000357,1610612757,1610612763,3.5,-3.5
21000360,1610612761,1610612766,4.5,-4.5
21000366,1610612750,1610612744,3.5,-3.5
21000369,1610612746,1610612755,6.0,-6.0
21000374,1610612745,1610612760,8.0,-8.0
21000377,1610612757,1610612742,6.5,-6.5
21000379,1610612737,1610612738,7.0,-7.0
21000387,1610612762,1610612740,-1.0,1.0
21000391,1610612750,1610612757,8.5,-8.5
21000398,1610612750,1610612743,10.5,-10.5
21000403,1610612740,1610612765,-5.0,5.0
21000404,1610612745,1610612758,-3.5,3.5
21000405,1610612756,1610612760,9.5,-9.5
21000408,1610612740,1610612754,3.5,-3.5
21000418,1610612751,1610612763,7.0,-7.0
21000427,1610612751,1610612740,8.5,-8.5
21000426,1610612762,1610612750,-6.0,6.0
21000428,1610612743,1610612759,8.0,-8.0
21000429,1610612745,1610612746,1.0,-1.0
21000433,1610612741,1610612752,2.0,-2.0
21000435,1610612748,1610612747,3.5,-3.5
21000437,1610612757,1610612744,3.0,-3.0
21000440,1610612741,1610612765,-4.5,4.5
21000444,1610612755,1610612743,3.5,-3.5
21000446,1610612753,1610612751,-6.0,6.0
21000449,1610612740,1610612750,-4.0,4.0
21000456,1610612738,1610612754,-5.5,5.5
21000462,1610612744,1610612737,7.5,-7.5
21000463,1610612739,1610612766,7.5,-7.5
21000473,1610612752,1610612753,7.5,-7.5
21000475,1610612762,1610612757,1.0,-1.0
21000477,1610612744,1610612766,3.5,-3.5
21000479,1610612751,1610612741,10.5,-10.5
21000476,1610612740,1610612738,4.5,-4.5
21000490,1610612758,1610612743,11.0,-11.0
21000493,1610612737,1610612746,-2.0,2.0
21000495,1610612742,1610612739,-5.5,5.5
21000496,1610612745,1610612757,3.5,-3.5
21000509,1610612757,1610612742,2.5,-2.5
21000510,1610612737,1610612758,-5.0,5.0
21000512,1610612761,1610612739,2.5,-2.5
21000513,1610612741,1610612751,-5.0,5.0
21000514,1610612749,1610612753,11.5,-11.5
21000517,1610612766,1610612750,8.0,-8.0
21000518,1610612744,1610612740,6.0,-6.0
21000522,1610612743,1610612746,-2.5,2.5
21000525,1610612759,1610612754,-5.0,5.0
21000530,1610612762,1610612763,2.0,-2.0
21000533,1610612752,1610612756,2.0,-2.0
21000539,1610612755,1610612765,1.5,-1.5
21000541,1610612763,1610612760,6.5,-6.5
21000542,1610612753,1610612742,-5.5,5.5
21000543,1610612762,1610612745,0.0,0.0
21000545,1610612744,1610612746,4.5,-4.5
21000546,1610612750,1610612759,11.0,-11.0
21000549,1610612748,1610612757,-5.0,5.0
21000555,1610612754,1610612755,5.5,-5.5
21000558,1610612756,1610612743,5.0,-5.0
21000562,1610612742,1610612754,2.0,-2.0
21000569,1610612751,1610612756,5.5,-5.5
21000573,1610612764,1610612750,4.0,-4.0
21000578,1610612765,1610612761,5.5,-5.5
21000580,1610612758,1610612752,8.5,-8.5
21000579,1610612766,1610612738,8.0,-8.0
21000583,1610612739,1610612762,15.0,-15.0
21000586,1610612751,1610612747,13.5,-13.5
21000585,1610612746,1610612744,3.5,-3.5
21000589,1610612761,1610612764,5.0,-5.0
21000593,1610612753,1610612750,-8.0,8.0
21000595,1610612751,1610612757,9.5,-9.5
21000601,1610612766,1610612755,5.5,-5.5
21000602,1610612749,1610612745,5.0,-5.0
21000604,1610612742,1610612765,-4.5,4.5
21000613,1610612756,1610612739,-7.0,7.0
21000614,1610612762,1610612751,-6.5,6.5
21000615,1610612755,1610612753,9.0,-9.0
21000618,1610612763,1610612740,3.5,-3.5
21000620,1610612761,1610612759,12.5,-12.5
21000625,1610612750,1610612746,6.5,-6.5
21000626,1610612755,1610612766,4.5,-4.5
21000627,1610612742,1610612741,3.5,-3.5
21000637,1610612747,1610612743,0.0,0.0
21000641,1610612738,1610612764,-6.5,6.5
21000640,1610612742,1610612751,-4.5,4.5
21000646,1610612759,1610612740,-1.5,1.5
21000650,1610612754,1610612757,5.5,-5.5
21000651,1610612744,1610612746,8.0,-8.0
21000664,1610612739,1610612738,17.0,-17.0
21000667,1610612762,1610612747,8.0,-8.0
21000671,1610612743,1610612765,-1.5,1.5
21000674,1610612746,1610612745,8.5,-8.5
21000680,1610612738,1610612757,-4.5,4.5
21000682,1610612763,1610612755,4.0,-4.0
21000688,1610612764,1610612760,10.0,-10.0
21000695,1610612761,1610612750,5.0,-5.0
21000698,1610612745,1610612759,8.0,-8.0
21000700,1610612766,1610612746,6.0,-6.0
21000706,1610612740,1610612756,2.0,-2.0
21000708,1610612761,1610612754,8.0,-8.0
21000711,1610612753,1610612763,-1.5,1.5
21200879,1610612750,1610612757,8.0,-8.0
21200880,1610612748,1610612752,-5.0,5.0
21000718,1610612745,1610612747,8.0,-8.0
21000727,1610612749,1610612756,6.0,-6.0
21000731,1610612749,1610612744,7.0,-7.0
21000732,1610612759,1610612747,3.0,-3.0
21000733,1610612748,1610612766,-4.5,4.5
21000736,1610612750,1610612761,3.0,-3.0
21000738,1610612746,1610612737,7.5,-7.5
21000740,1610612742,1610612738,6.5,-6.5
21000745,1610612742,1610612766,-3.0,3.0
21000750,1610612765,1610612749,7.0,-7.0
21000752,1610612760,1610612762,1.5,-1.5
21000753,1610612741,1610612744,-3.5,3.5
21000758,1610612738,1610612766,-4.5,4.5
21000765,1610612756,1610612744,5.0,-5.0
21000766,1610612755,1610612737,3.5,-3.5
21000769,1610612754,1610612748,10.0,-10.0
21000770,1610612761,1610612749,7.0,-7.0
21000776,1610612753,1610612755,0.0,0.0
21000781,1610612742,1610612758,-4.5,4.5
21000785,1610612742,1610612743,3.0,-3.0
21000787,1610612750,1610612754,9.5,-9.5
21000794,1610612749,1610612763,4.0,-4.0
21000837,1610612742,1610612756,-2.0,2.0
21000838,1610612761,1610612766,6.5,-6.5
21000841,1610612758,1610612748,13.0,-13.0
21000842,1610612750,1610612749,8.0,-8.0
21000846,1610612737,1610612747,7.5,-7.5
21000845,1610612738,1610612744,-4.5,4.5
21000847,1610612745,1610612739,-6.0,6.0
21000849,1610612758,1610612753,14.5,-14.5
21000855,1610612760,1610612759,7.0,-7.0
21000853,1610612763,1610612750,-3.5,3.5
21000854,1610612746,1610612740,7.5,-7.5
21000858,1610612747,1610612757,-2.5,2.5
21000861,1610612758,1610612766,5.5,-5.5
21000864,1610612756,1610612761,-4.0,4.0
21000866,1610612764,1610612748,15.5,-15.5
21000870,1610612737,1610612744,3.0,-3.0
21000871,1610612746,1610612747,10.5,-10.5
21000874,1610612762,1610612765,-4.5,4.5
21000876,1610612751,1610612745,8.0,-8.0
21000880,1610612747,1610612760,-1.5,1.5
21000889,1610612756,1610612751,-2.5,2.5
21000890,1610612741,1610612764,-7.5,7.5
21000896,1610612742,1610612755,-1.5,1.5
21000922,1610612756,1610612749,-2.5,2.5
21000919,1610612739,1610612752,12.5,-12.5
21000918,1610612744,1610612738,9.5,-9.5
21000917,1610612760,1610612737,2.0,-2.0
21000924,1610612766,1610612747,13.0,-13.0
21000934,1610612764,1610612765,6.5,-6.5
21000935,1610612744,1610612755,7.5,-7.5
21000937,1610612756,1610612760,6.0,-6.0
21000938,1610612763,1610612742,6.5,-6.5
21000940,1610612746,1610612766,-1.0,1.0
21000942,1610612762,1610612752,6.0,-6.0
21000943,1610612740,1610612741,10.0,-10.0
21000947,1610612747,1610612737,-5.0,5.0
21000951,1610612757,1610612748,9.0,-9.0
21000964,1610612747,1610612748,-1.0,1.0
21000969,1610612738,1610612755,-1.5,1.5
21000973,1610612765,1610612760,9.0,-9.0
21000983,1610612759,1610612745,1.0,-1.0
21000982,1610612747,1610612742,-1.0,1.0
21000984,1610612765,1610612743,9.5,-9.5
21000992,1610612760,1610612764,-8.5,8.5
21000991,1610612738,1610612751,-5.0,5.0
21000995,1610612743,1610612740,2.5,-2.5
21001000,1610612752,1610612754,-5.0,5.0
21001003,1610612743,1610612737,2.0,-2.0
21001004,1610612754,1610612738,10.5,-10.5
21001006,1610612760,1610612748,6.0,-6.0
21001007,1610612753,1610612749,-6.5,6.5
21001010,1610612750,1610612762,5.5,-5.5
21001012,1610612742,1610612744,-3.5,3.5
21001019,1610612764,1610612761,8.5,-8.5
21001020,1610612748,1610612737,-6.0,6.0
21001025,1610612751,1610612749,6.5,-6.5
21001028,1610612750,1610612747,14.0,-14.0
21001035,1610612751,1610612764,-2.5,2.5
21001038,1610612758,1610612750,4.5,-4.5
21001039,1610612756,1610612746,1.0,-1.0
21001046,1610612738,1610612752,-1.5,1.5
21001047,1610612758,1610612741,15.0,-15.0
21001051,1610612741,1610612737,-4.0,4.0
21001053,1610612756,1610612747,7.0,-7.0
21001063,1610612761,1610612756,7.5,-7.5
21001066,1610612750,1610612742,15.0,-15.0
21001072,1610612755,1610612748,8.0,-8.0
